Muestreo	Fecha	Hora	ZT	Notas		1	2	3	4	5			6	7	8	9	10	11
1769		8:00:30 p. m.	13		686	714	221	603	147	275	278	157	470	2188	474	470	1184	961
1770		8:30:30 p. m.	13.5		1758	986	982	809	403	1132	52	712	713	1766	1565	848	1399	902
1771		9:00:30 p. m.	14		2127	518	580	1506	579	1976	303	986	1165	1477	441	1034	616	1184
1772		9:30:30 p. m.	14.5		1437	1257	791	1126	326	696	74	315	1966	2498	331	747	1533	1851
1773		10:00:30 p. m.	15		1960	1213	233	1731	2272	1590	2665	477	3075	2742	437	1117	1312	1708
1774		10:30:30 p. m.	15.5		2194	2601	497	921	4183	2086	2015	901	3164	1408	929	1894	1508	2300
1775		11:00:30 p. m.	16		1827	2231	1057	1379	2261	1441	1675	713	3592	2361	1958	725	1503	1820
1776		11:30:30 p. m.	16.5		969	1465	668	1084	3579	1592	967	320	2195	1323	1017	774	3762	373
1777	27-feb-23	12:00:30 a. m.	17		735	1626	339	799	2686	2118	158	1395	1016	426	694	732	2691	993
1778		12:30:30 a. m.	17.5		1061	1099	1826	1661	2579	1220	433	7	819	0	1121	804	2730	1536
1779		1:00:30 a. m.	18		489	1348	778	524	2137	2874	821	355	1353	1139	741	602	1756	2873
1780		1:30:30 a. m.	18.5		1291	1451	561	802	2249	1043	1035	0	913	396	235	1400	1380	3216
1781		2:00:30 a. m.	19		2080	1434	1173	1125	2933	1977	735	411	1427	1961	567	512	1696	909
1782		2:30:30 a. m.	19.5		2497	832	1059	1225	3626	2743	163	714	1561	1426	442	997	947	1437
1783		3:00:30 a. m.	20		3430	1323	749	340	1487	1349	782	1874	2035	2443	424	974	810	2617
1784		3:30:30 a. m.	20.5		1661	2626	130	905	2907	908	1219	342	1418	1118	377	1192	3667	2630
1785		4:00:30 a. m.	21		253	3104	222	1728	445	632	469	33	2073	1204	846	905	3468	1276
1786		4:30:30 a. m.	21.5		151	637	72	1049	1507	1507	939	0	1446	2186	1016	622	3076	1894
1787		5:00:30 a. m.	22		1015	2409	1251	806	3661	2864	905	1760	1489	1603	896	1177	1612	1724
1788		5:30:30 a. m.	22.5		2358	2570	291	1570	2904	2270	673	737	2337	2306	922	1128	2700	2014
1789		6:00:30 a. m.	23		64	2001	101	2103	128	684	1127	821	2426	405	597	580	1812	1275
1790		6:30:30 a. m.	23.5		953	2372	0	1024	283	1502	7	105	2021	1991	546	685	2194	1056
1791		7:00:30 a. m.	0		1282	698	244	1194	825	1905	236	374	798	1370	340	364	178	1287
1792		7:30:30 a. m.	0.5		18	234	19	87	74	460	0	0	829	367	0	205	404	119
1793		8:00:30 a. m.	1		132	226	0	142	24	718	7	0	1675	207	0	278	533	284
1794		8:30:30 a. m.	1.5		18	453	342	84	47	786	191	130	115	161	96	199	253	258
1795		9:00:30 a. m.	2		19	56	0	131	419	974	0	0	0	277	0	1444	313	413
1796		9:30:30 a. m.	2.5		158	293	0	178	13	1057	261	508	515	755	392	341	1527	342
1797		10:00:30 a. m.	3		341	2256	539	57	659	372	6	776	179	1077	442	266	2273	1538
1798		10:30:30 a. m.	3.5		28	1095	121	865	676	1459	58	283	601	1620	1421	805	3091	4120
1799		11:00:30 a. m.	4		0	141	10	226	43	482	0	18	1791	1946	1103	676	2894	1502
1800		11:30:30 a. m.	4.5		0	267	0	60	33	564	35	242	4904	1126	1440	1055	1827	429
1801		12:00:30 p. m.	5		18	143	0	97	76	673	21	0	1824	93	741	331	4271	4050
1802		12:30:30 p. m.	5.5		9	75	0	58	37	224	678	0	853	62	491	182	706	2080
1803		1:00:30 p. m.	6		18	1005	0	56	0	450	13	73	368	118	300	133	146	180
1804		1:30:30 p. m.	6.5		340	734	0	74	11	668	6	140	974	1402	425	42	315	209
1805		2:00:30 p. m.	7		691	264	0	106	45	140	0	87	162	201	14	7	214	141
1806		2:30:30 p. m.	7.5		18	113	0	657	219	575	0	23	713	59	43	0	521	41
1807		3:00:30 p. m.	8		18	624	0	9	103	882	0	287	157	198	0	0	287	197
1808		3:30:30 p. m.	8.5		10	169	0	37	10	593	0	9	328	253	85	0	118	158
1809		4:00:30 p. m.	9		37	169	0	20	62	405	0	193	261	211	14	105	0	218
1810		4:30:30 p. m.	9.5		27	284	122	308	38	759	255	0	948	807	88	0	134	513
1811		5:00:30 p. m.	10		48	170	0	48	12	1304	7	0	351	152	180	0	61	786
1812		5:30:30 p. m.	10.5		0	39	0	173	120	283	0	0	370	151	52	0	240	516
1813		6:00:30 p. m.	11		144	730	0	37	91	518	7	0	2021	207	87	94	1038	274
1814		6:30:30 p. m.	11.5		216	544	64	436	122	346	6	0	856	929	72	610	172	233
1815		7:00:30 p. m.	12		1384	324	179	358	456	1904	257	699	2343	1103	738	457	632	2799
1816		7:30:30 p. m.	12.5		3263	1887	1135	1190	4827	1099	673	398	2636	469	724	433	976	365
1817		8:00:30 p. m.	13		2783	1814	746	2467	1760	442	2038	243	127	1416	381	746	787	1397
1818		8:30:30 p. m.	13.5		922	510	1560	1676	1041	573	1589	855	610	2607	68	868	346	1406
1819		9:00:30 p. m.	14		1919	157	511	286	2521	1190	1614	985	613	963	204	982	1788	1248
1820		9:30:30 p. m.	14.5		1770	434	78	470	2621	1074	1270	267	695	1748	410	813	899	1969
1821		10:00:30 p. m.	15		2322	149	294	290	2992	2107	1514	529	872	1003	1108	1035	1295	2512
1822		10:30:30 p. m.	15.5		1885	450	55	1048	2994	1859	1770	853	655	184	612	1038	2272	2496
1823		11:00:30 p. m.	16		824	149	161	254	1719	1896	706	854	1777	1527	952	1042	2331	1235
1824		11:30:30 p. m.	16.5		961	940	0	919	3328	1057	940	397	951	901	487	583	2443	915
1825	28-feb-23	12:00:30 a. m.	17		1695	1139	0	1022	1235	1653	806	1385	1136	10	1105	668	1505	696
1826		12:30:30 a. m.	17.5		1708	2166	253	1396	2661	1267	1310	655	890	1281	641	774	2080	2361
1827		1:00:30 a. m.	18		2697	529	469	1802	1083	1978	624	199	1576	1053	1707	826	1189	2903
1828		1:30:30 a. m.	18.5		2641	393	255	0	1120	2574	409	72	1770	1472	1101	435	705	2594
1829		2:00:30 a. m.	19		2783	1772	0	499	2006	719	1513	717	1838	509	260	741	933	1025
1830		2:30:30 a. m.	19.5		897	1240	0	1550	3355	1316	725	854	454	897	703	951	2397	2985
1831		3:00:30 a. m.	20		506	2306	158	363	1283	2355	501	993	1204	247	949	837	1835	1008
1832		3:30:30 a. m.	20.5		1813	1183	1190	47	1852	1053	241	859	964	871	1170	1065	2252	2507
1833		4:00:30 a. m.	21		2196	2147	351	572	3450	2769	1127	390	2043	668	860	1133	2243	1225
1834		4:30:30 a. m.	21.5		3260	2021	483	1177	362	2818	1386	285	466	515	526	1086	1731	1701
1835		5:00:30 a. m.	22		869	1899	0	1175	1428	2126	1870	277	1562	1070	849	882	2609	1922
1836		5:30:30 a. m.	22.5		1695	3106	317	799	669	1412	1160	723	1752	1481	953	1298	1106	2243
1837		6:00:30 a. m.	23		426	1816	757	2460	1025	1581	1415	2391	2801	108	1099	410	2645	1158
1838		6:30:30 a. m.	23.5		101	431	547	1005	247	744	286	660	491	187	544	370	699	1719
1839		7:00:30 a. m.	0		411	397	330	189	429	2452	658	1299	1733	38	101	499	213	377
1840		7:30:30 a. m.	0.5		140	629	0	1110	1418	592	86	137	38	0	160	0	208	371
1841		8:00:30 a. m.	1		1164	1200	146	374	1882	917	459	420	41	0	39	8	240	339
1842		8:30:30 a. m.	1.5		355	932	0	150	2444	354	43	267	35	334	154	0	235	424
1843		9:00:30 a. m.	2		383	272	226	84	3030	516	62	296	86	321	59	0	445	401
1844		9:30:30 a. m.	2.5		131	203	0	96	1033	1	43	723	28	108	331	841	141	679
1845		10:00:30 a. m.	3		356	820	81	28	488	149	6	338	430	305	758	307	444	392
1846		10:30:30 a. m.	3.5		68	224	287	1056	12	12	0	0	790	522	718	398	1090	3025
1847		11:00:30 a. m.	4		37	710	0	130	95	81	42	0	1230	2323	0	881	616	2744
1848		11:30:30 a. m.	4.5		10	114	0	37	25	21	439	70	28	140	17	424	372	396
1849		12:00:30 p. m.	5		860	122	0	27	22	0	20	0	160	132	293	259	585	127
1850		12:30:30 p. m.	5.5		10	145	0	57	0	20	35	91	138	454	0	465	2145	123
1851		1:00:30 p. m.	6		18	548	85	124	141	0	7	0	33	2195	0	157	205	91
1852		1:30:30 p. m.	6.5		0	546	0	76	0	0	0	0	109	129	7	125	227	1638
1853		2:00:30 p. m.	7		37	113	0	0	12	40	0	22	642	344	0	159	280	244
1854		2:30:30 p. m.	7.5		0	607	0	65	1	12	0	35	138	194	0	231	231	180
1855		3:00:30 p. m.	8		20	111	0	307	0	0	0	23	78	115	0	504	1099	117
1856		3:30:30 p. m.	8.5		102	375	0	152	0	238	0	214	43	155	0	268	155	183
1857		4:00:30 p. m.	9		57	1144	0	37	0	19	0	40	491	127	113	225	0	118
1858		4:30:30 p. m.	9.5		28	133	0	110	169	0	0	34	309	1794	0	521	350	397
1859		5:00:30 p. m.	10		18	245	140	38	10	18	0	0	11	174	0	368	26	1411
1860		5:30:30 p. m.	10.5		47	149	0	267	20	1	0	28	58	492	0	245	0	87
1861		6:00:30 p. m.	11		37	183	92	19	0	40	99	91	41	78	43	185	258	118
1862		6:30:30 p. m.	11.5		241	199	0	29	34	0	75	84	85	109	0	216	172	204
1863		7:00:30 p. m.	12		598	902	292	438	2144	1331	1082	835	2306	1524	531	630	758	1671
1864		7:30:30 p. m.	12.5		606	1033	252	830	1170	466	445	516	148	259	1203	319	537	1015
1865		8:00:30 p. m.	13		2007	487	151	629	694	538	779	140	1053	2263	1044	767	795	1047
1866		8:30:30 p. m.	13.5		654	577	1483	835	1268	1435	2117	585	850	204	397	162	1813	2487
1867		9:00:30 p. m.	14		1220	923	660	917	3124	2174	620	539	1206	1274	446	902	957	1087
1868		9:30:30 p. m.	14.5		2515	1447	148	863	2592	761	1716	865	1288	1515	499	1253	380	1737
1869		10:00:30 p. m.	15		1053	1699	412	1596	2780	804	1025	101	1604	1929	603	1254	904	2667
1870		10:30:30 p. m.	15.5		567	1622	205	1459	2306	2109	1601	287	3621	1515	881	1465	1588	2746
1871		11:00:30 p. m.	16		606	1712	489	985	2492	2147	788	372	1923	1392	398	1001	3054	1913
1872		11:30:30 p. m.	16.5		755	935	20	842	1992	1255	304	919	1159	320	777	950	1580	743
1873	01-mar-23	12:00:30 a. m.	17		747	1824	937	808	1829	1653	1144	739	3141	1824	1026	1049	853	1457
1874		12:30:30 a. m.	17.5		1465	1366	1303	525	1000	1566	299	643	1248	408	463	974	1316	2511
1875		1:00:30 a. m.	18		3096	1179	28	1599	1351	2689	980	216	738	213	454	572	2900	2104
1876		1:30:30 a. m.	18.5		966	2017	20	1633	3594	404	1588	0	1568	1812	334	1048	2806	1260
1877		2:00:30 a. m.	19		424	1497	1305	1463	2851	1664	1115	316	2024	1173	1070	1317	1582	1235
1878		2:30:30 a. m.	19.5		565	718	150	761	2287	2684	1272	308	1604	1381	838	814	346	1561
1879		3:00:30 a. m.	20		2263	1140	131	1567	832	2405	382	722	1788	1271	226	539	608	2972
1880		3:30:30 a. m.	20.5		624	2200	809	1053	1355	329	901	446	733	1919	751	833	1961	1863
1881		4:00:30 a. m.	21		360	2023	1864	1249	3656	854	943	376	3997	1796	683	1948	1942	1058
1882		4:30:30 a. m.	21.5		604	1371	99	1236	852	2741	1226	450	1518	855	48	574	2347	3333
1883		5:00:30 a. m.	22		1220	1323	487	1254	1388	2670	1831	603	1617	582	668	980	2588	1893
1884		5:30:30 a. m.	22.5		554	2027	525	2149	1648	1708	1526	934	1791	725	882	627	2080	2433
1885		6:00:30 a. m.	23		415	2894	853	1049	931	1058	2688	367	1815	2129	1103	1160	1987	1567
1886		6:30:30 a. m.	23.5		86	1194	568	245	143	464	681	164	3711	956	801	7	1514	937
1887		7:00:30 a. m.	0		1010	533	0	205	24	1023	288	615	2011	1010	270	141	301	362
1888		7:30:30 a. m.	0.5		0	224	28	105	298	404	0	124	198	226	16	175	64	391
1889		8:00:30 a. m.	1		10	441	0	151	35	291	75	89	73	100	0	207	0	346
1890		8:30:30 a. m.	1.5		0	218	151	56	325	998	14	109	93	212	0	332	0	403
1891		9:00:30 a. m.	2		0	54	120	172	19	615	0	104	467	14	0	354	1033	487
1892		9:30:30 a. m.	2.5		37	1767	0	1479	22	550	43	362	83	32	130	687	35	1575
1893		10:00:30 a. m.	3		9	836	0	138	20	1277	0	920	139	0	0	897	1864	3490
1894		10:30:30 a. m.	3.5		216	102	374	37	1183	583	0	705	1710	1056	938	624	3356	2649
1895		11:00:30 a. m.	4		2956	208	0	56	54	461	437	134	108	0	417	182	1260	31
1896		11:30:30 a. m.	4.5		424	257	0	215	81	445	8	91	369	152	0	201	160	255
1897		12:00:30 p. m.	5		38	144	0	145	48	1403	25	0	270	99	0	809	139	129
1898		12:30:30 p. m.	5.5		188	246	0	1239	11	383	0	0	23	0	0	0	533	137
1899		1:00:30 p. m.	6		203	39	0	94	11	2176	0	0	90	9	110	0	69	2097
1900		1:30:30 p. m.	6.5		336	66	0	55	0	1215	0	285	159	28	224	0	244	379
1901		2:00:30 p. m.	7		48	162	0	29	92	265	0	0	36	0	0	0	47	85
1902		2:30:30 p. m.	7.5		27	634	207	83	255	610	0	83	22	0	8	0	81	92
1903		3:00:30 p. m.	8		18	192	0	164	42	215	7	44	265	91	0	0	296	84
1904		3:30:30 p. m.	8.5		475	293	0	9	9	618	159	50	1440	722	273	97	688	417
1905		4:00:30 p. m.	9		151	124	0	527	14	299	21	95	2271	1259	768	760	2185	1465
1906		4:30:30 p. m.	9.5		100	66	148	105	0	308	6	157	1654	497	901	1106	1588	560
1907		5:00:30 p. m.	10		24	141	76	125	11	336	16	65	228	122	85	253	117	2065
1908		5:30:30 p. m.	10.5		34	305	110	47	87	320	0	724	420	83	126	212	10	246
1909		6:00:30 p. m.	11		10	160	0	312	80	1151	0	26	421	225	0	129	46	39
1910		6:30:30 p. m.	11.5		252	644	0	19	11	666	28	54	272	571	0	160	267	22
1911		7:00:30 p. m.	12		1850	1298	605	1340	2999	309	848	290	1624	808	223	103	167	801
1912		7:30:30 p. m.	12.5		623	940	175	735	2547	980	608	788	278	354	74	7	198	286
1913		8:00:30 p. m.	13		1178	815	2047	802	411	721	126	1174	1156	1809	414	321	1498	1559
1914		8:30:30 p. m.	13.5		1301	836	351	139	2943	1913	399	1185	1107	1064	0	750	760	2980
1915		9:00:30 p. m.	14		1865	1038	981	742	1343	1263	754	462	2994	611	250	84	489	911
1916		9:30:30 p. m.	14.5		1819	1463	0	770	2574	762	435	493	2081	540	328	1576	536	1129
1917		10:00:30 p. m.	15		2099	2242	352	640	3843	1970	1282	533	1320	1486	170	1066	984	1849
1918		10:30:30 p. m.	15.5		2103	1707	109	1126	2086	2173	1662	391	3929	1014	279	1807	1085	1905
1919		11:00:30 p. m.	16		2156	1252	19	627	1792	1992	732	638	2715	1234	1383	707	2342	512
1920		11:30:30 p. m.	16.5		598	1104	350	741	2870	1800	808	177	2841	113	338	1071	2264	1151
1921	02-mar-23	12:00:30 a. m.	17		924	2268	973	1602	1018	1452	795	743	1045	861	138	1241	1865	2598
1922		12:30:30 a. m.	17.5		1384	1501	347	782	3549	473	235	646	3154	2404	669	764	2088	2472
1923		1:00:30 a. m.	18		3037	745	249	1549	1138	1418	707	148	369	764	991	751	1227	3322
1924		1:30:30 a. m.	18.5		1744	938	136	348	1639	2414	440	697	704	1617	1004	576	954	2283
1925		2:00:30 a. m.	19		1673	1944	688	926	4108	2523	471	690	3200	1774	1082	880	1423	1155
1926		2:30:30 a. m.	19.5		470	1557	332	1183	957	2839	711	207	1821	483	801	775	2083	1432
1927		3:00:30 a. m.	20		382	2322	124	1556	636	1030	371	84	1771	2725	775	981	1496	2568
1928		3:30:30 a. m.	20.5		2052	406	452	1127	2042	615	865	596	869	2094	44	1207	1194	1597
1929		4:00:30 a. m.	21		1177	710	1642	1322	3464	1892	376	996	2080	1019	305	1757	1928	1733
1930		4:30:30 a. m.	21.5		1727	2389	486	1357	1864	2198	1076	827	1947	2711	288	673	488	2067
1931		5:00:30 a. m.	22		863	1553	0	1097	1393	515	155	315	2783	1704	283	434	753	1917
1932		5:30:30 a. m.	22.5		635	2716	387	1721	3770	891	587	802	3655	2461	696	1151	1194	3248
1933		6:00:30 a. m.	23		814	1692	232	462	275	2542	1209	363	3215	1031	1332	528	83	2687
1934		6:30:30 a. m.	23.5		705	726	0	1342	187	1339	180	158	1997	1795	1506	858	61	1401
1935		7:00:30 a. m.	0		64	1502	613	103	118	599	58	241	1993	1451	8	399	247	263
1936		7:30:30 a. m.	0.5		0	270	0	56	80	433	0	88	73	242	0	199	16	233
1937		8:00:30 a. m.	1		1236	206	0	252	42	1143	162	91	0	455	0	330	24	338
1938		8:30:30 a. m.	1.5		254	175	0	141	246	412	0	198	30	368	0	0	0	927
1939		9:00:30 a. m.	2		9	255	236	161	66	1002	0	0	47	274	36	0	20	104
1940		9:30:30 a. m.	2.5		0	367	0	1403	1432	576	491	626	1338	2290	715	660	1610	1908
1941		10:00:30 a. m.	3		38	396	0	77	218	639	349	561	5598	1506	214	638	909	2205
1942		10:30:30 a. m.	3.5		0	2081	0	101	33	1255	63	1162	4685	1332	27	33	2493	920
1943		11:00:30 a. m.	4		18	870	101	124	152	1441	7	431	2663	2282	493	16	1927	1353
1944		11:30:30 a. m.	4.5		28	236	359	571	72	268	0	65	1592	761	932	862	3813	4101
1945		12:00:30 p. m.	5		0	257	0	491	63	673	0	69	321	2007	1453	967	2588	920
1946		12:30:30 p. m.	5.5		186	67	0	28	51	78	0	74	402	221	911	668	567	174
1947		1:00:30 p. m.	6		2476	190	185	74	41	574	0	562	921	718	395	485	311	348
1948		1:30:30 p. m.	6.5		890	1540	27	2333	790	1267	1107	820	2076	1256	84	212	1197	316
1949		2:00:30 p. m.	7		38	210	0	1197	46	318	51	751	991	207	126	233	101	183
1950		2:30:30 p. m.	7.5		2132	1846	620	2009	1017	532	0	320	684	212	54	337	27	516
1951		3:00:30 p. m.	8		1178	1385	93	2416	1755	969	2011	2244	353	201	6	251	197	246
1952		3:30:30 p. m.	8.5		141	47	65	310	766	2	554	994	333	275	52	40	84	31
1953		4:00:30 p. m.	9		150	28	0	0	202	54	0	269	726	368	47	60	411	495
1954		4:30:30 p. m.	9.5		48	29	0	0	521	216	0	266	771	361	28	0	732	589
1955		5:00:30 p. m.	10		28	272	0	0	116	0	74	70	354	284	51	78	242	1268
1956		5:30:30 p. m.	10.5		315	160	67	10	431	2	117	171	331	368	55	107	166	237
1957		6:00:30 p. m.	11		863	1272	1332	543	2434	1790	1083	1221	445	1046	31	63	88	256
1958		6:30:30 p. m.	11.5		441	30	228	10	330	0	119	72	1882	320	27	8	370	120
1959		7:00:30 p. m.	12		579	487	754	848	702	1118	367	381	841	1462	1016	423	1875	1631
1960		7:30:30 p. m.	12.5		95	459	56	526	1205	370	1255	750	1688	1375	71	0	164	1243
1961		8:00:30 p. m.	13		186	164	162	1133	2982	1522	654	405	1628	2478	515	14	916	2543
1962		8:30:30 p. m.	13.5		3384	803	528	816	1554	1197	352	187	491	1445	170	0	1401	980
1963		9:00:30 p. m.	14		1929	1561	1571	527	1833	946	700	1093	2742	979	0	0	539	1820
1964		9:30:30 p. m.	14.5		356	1968	1212	1572	2999	2904	2146	691	2235	464	592	170	660	1274
1965		10:00:30 p. m.	15		973	1511	878	1553	3463	1557	1851	853	3153	1985	397	808	538	2915
1966		10:30:30 p. m.	15.5		198	1317	1612	771	2798	1932	1804	679	3429	1784	187	1599	1158	2672
1967		11:00:30 p. m.	16		557	1234	772	553	2227	2664	2306	813	2871	2301	495	756	2827	1125
1968		11:30:30 p. m.	16.5		332	1098	1031	426	786	1505	1589	1005	2422	1678	630	974	1696	1040
1969	03-mar-23	12:00:30 a. m.	17		773	1844	1307	1017	1052	517	1345	964	724	1969	477	266	496	2402
1970		12:30:30 a. m.	17.5		1103	353	1114	656	2037	2229	418	1436	2335	1210	594	1059	879	1388
1971		1:00:30 a. m.	18		217	1840	1179	1072	2574	1847	268	771	1515	1158	284	346	421	1351
1972		1:30:30 a. m.	18.5		468	1484	402	599	1625	2194	1194	0	2124	840	223	826	591	4984
1973		2:00:30 a. m.	19		307	1263	1515	922	523	382	339	0	2071	2250	27	421	749	2828
1974		2:30:30 a. m.	19.5		499	1199	642	1567	1678	2351	1816	199	1187	1716	333	193	742	558
1975		3:00:30 a. m.	20		1546	1246	2072	2348	2139	2280	1243	438	3428	1756	351	310	1472	642
1976		3:30:30 a. m.	20.5		1201	1887	1891	3312	3809	507	895	161	970	3333	468	513	450	1861
1977		4:00:30 a. m.	21		186	1875	163	2134	762	803	0	1747	1824	1026	1183	992	1139	2538
1978		4:30:30 a. m.	21.5		303	942	250	339	1814	3093	516	1921	2830	1164	296	1678	2813	1433
1979		5:00:30 a. m.	22		438	1756	2357	1377	3845	964	1667	776	2579	1783	209	550	899	1042
1980		5:30:30 a. m.	22.5		1913	1109	679	2077	3868	1705	2684	909	2282	2311	437	626	39	3816
1981		6:00:30 a. m.	23		195	1484	717	2481	196	163	2384	622	1849	1189	473	664	774	2795
1982		6:30:30 a. m.	23.5		723	331	132	1210	1159	72	430	682	3016	469	249	395	565	1083
1983		7:00:30 a. m.	0		373	626	405	340	128	683	2046	519	2127	299	0	482	563	814
1984		7:30:30 a. m.	0.5		55	300	10	186	63	1	177	210	98	306	0	201	212	320
1985		8:00:30 a. m.	1		47	124	36	219	117	2	332	1669	125	235	0	0	729	279
1986		8:30:30 a. m.	1.5		218	139	11	171	212	679	193	349	55	555	40	0	100	423
1987		9:00:30 a. m.	2		37	1968	324	611	752	0	228	763	504	540	238	123	930	623
1988		9:30:30 a. m.	2.5		46	351	18	150	12	11	226	310	93	426	476	173	553	428
1989		10:00:30 a. m.	3		65	171	0	470	62	1767	360	189	0	0	617	265	2014	3036
1990		10:30:30 a. m.	3.5		556	125	18	687	24	0	1101	110	3295	9	0	245	1297	908
1991		11:00:30 a. m.	4		133	299	0	1086	364	382	739	282	3194	1846	54	8	1586	1556
1992		11:30:30 a. m.	4.5		15	0	179	10	259	68	35	37	684	459	27	0	485	405
1993		12:00:30 p. m.	5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994		12:30:30 p. m.	5.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995		1:00:30 p. m.	6		0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996		1:30:30 p. m.	6.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997		2:00:30 p. m.	7		0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998		2:30:30 p. m.	7.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999		3:00:30 p. m.	8		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000		3:30:30 p. m.	8.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001		4:00:30 p. m.	9		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002		4:30:30 p. m.	9.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003		5:00:30 p. m.	10		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004		5:30:30 p. m.	10.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005		6:00:30 p. m.	11		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006		6:30:30 p. m.	11.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007		7:00:30 p. m.	12		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008		7:30:30 p. m.	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009		8:00:30 p. m.	13		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010		8:30:30 p. m.	13.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011		9:00:30 p. m.	14		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012		9:30:30 p. m.	14.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013		10:00:30 p. m.	15		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014		10:30:30 p. m.	15.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015		11:00:30 p. m.	16		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016		11:30:30 p. m.	16.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0
